date,home_team,away_team,rank_home,rank_away,home_score,away_score,result,rank_dif,rank_change_home,rank_change_away,home_goals_mean,home_goals_mean_l5,home_goals_suf_mean,home_goals_suf_mean_l5,home_rank_mean,home_rank_mean_l5,home_points_mean,home_points_mean_l5,away_goals_mean,away_goals_mean_l5,away_goals_suf_mean,away_goals_suf_mean_l5,away_rank_mean,away_rank_mean_l5,away_points_mean,away_points_mean_l5,home_game_points_mean,home_game_points_mean_l5,home_game_points_rank_mean,home_game_points_rank_mean_l5,away_game_points_mean,away_game_points_mean_l5,away_game_points_rank_mean,away_game_points_rank_mean_l5,is_friendly_0,is_friendly_1,total_games_away,total_games_home,home_weight_goals,away_weight_goals_suf,home_weight_goals_l5,away_weight_goals_suf_l5,home_weight_points,away_weight_points,away_weight_goals,home_weight_goals_suf,away_weight_goals_l5,home_weight_goals_suf_l5
2021-10-14,Chile,Venezuela,23.0,49.0,3,0,0,-26.0,3.0,9.0,0.9411764705882353,0.6,1.1764705882352942,1.2,29.41176470588235,25.6,-42.47000000000003,-21.279999999999973,0.6666666666666666,1.0,1.6666666666666667,2.0,24.866666666666667,23.0,-82.8599999999999,-29.159999999999854,1.0588235294117647,0.8,0.04572733027064127,0.02077922077922078,0.6,0.6,0.028720573215578762,0.011538461538461539,True,False,14,16,-24.470588235294116,-43.333333333333336,-15.6,-52.0,-27.529411764705884,-15.6,-17.333333333333332,-30.58823529411765,-26.0,-31.2
2021-10-27,Mexico,Ecuador,9.0,55.0,2,3,1,-46.0,0.0,3.0,1.375,1.4,0.5,0.8,58.375,57.8,34.190000000000055,36.63000000000011,1.5,0.8,1.2777777777777777,0.6,28.333333333333332,36.2,47.08999999999992,9.829999999999927,2.25,2.2,0.04032773201890849,0.0408320635379459,1.2777777777777777,1.0,0.08440037444525862,0.029728915662650603,False,True,17,7,-63.25,-58.77777777777777,-64.39999999999999,-27.599999999999998,-103.5,-58.77777777777777,-69.0,-23.0,-36.800000000000004,-36.800000000000004
2021-11-11,Ecuador,Venezuela,55.0,50.0,1,0,0,5.0,3.0,1.0,1.5789473684210527,1.4,1.3157894736842106,1.0,27.31578947368421,34.0,48.930000000000064,11.670000000000073,0.625,0.8,1.75,2.0,24.75,26.4,-82.8599999999999,-29.159999999999854,1.368421052631579,1.4,0.09750210912357835,0.08639558232931727,0.5625,0.6,0.02692553738960509,0.011538461538461539,True,False,15,18,7.894736842105264,8.75,7.0,10.0,6.842105263157895,2.8125,3.125,6.578947368421053,4.0,5.0
2021-11-11,Paraguay,Chile,38.0,21.0,0,1,1,17.0,3.0,-2.0,1.0,0.6,1.3529411764705883,1.6,30.11764705882353,33.4,23.309999999999945,0.8199999999999363,1.0555555555555556,1.2,1.1111111111111112,1.0,30.5,35.0,-42.47000000000003,-21.279999999999973,1.1176470588235294,1.0,0.05614858992136885,0.06166666666666666,1.1666666666666667,1.4,0.0465882835776011,0.033024118738404454,True,False,17,16,17.0,18.88888888888889,10.2,17.0,19.0,19.833333333333336,17.944444444444446,23.0,20.4,27.200000000000003
2021-11-11,Peru,Bolivia,24.0,78.0,3,0,0,-54.0,3.0,-5.0,1.0526315789473684,0.6,1.736842105263158,0.8,24.05263157894737,30.8,4.779999999999973,5.619999999999891,1.1666666666666667,1.4,2.1666666666666665,2.0,24.61111111111111,25.4,-40.34999999999991,-2.2899999999999636,1.0,1.2,0.037442157169284666,0.041086956521739125,0.6666666666666666,1.2,0.02646895015316068,0.045714285714285714,True,False,17,18,-56.84210526315789,-116.99999999999999,-32.4,-108.0,-54.0,-36.0,-63.00000000000001,-93.78947368421053,-75.6,-43.2
2021-11-11,Brazil,Colombia,2.0,16.0,1,0,0,-14.0,0.0,0.0,2.111111111111111,2.0,0.3888888888888889,0.4,28.77777777777778,23.8,99.73000000000002,14.059999999999945,1.2105263157894737,0.8,1.2105263157894737,0.4,26.42105263157895,23.8,-3.599999999999909,0.7300000000000182,2.611111111111111,2.6,0.1229704995071832,0.13201762523191093,1.3157894736842106,1.4,0.08669243286745734,0.1565734265734266,True,False,18,17,-29.555555555555557,-16.94736842105263,-28.0,-5.6000000000000005,-36.55555555555556,-18.42105263157895,-16.94736842105263,-5.444444444444445,-11.200000000000001,-5.6000000000000005
2021-11-12,Canada,Costa Rica,48.0,45.0,1,0,0,3.0,-3.0,1.0,1.6,1.6,0.8,0.8,39.4,39.4,75.67000000000007,75.67000000000007,0.2222222222222222,0.4,0.7777777777777778,0.8,47.77777777777778,49.6,10.789999999999964,26.389999999999873,1.6,1.6,0.046435582142461504,0.046435582142461504,0.6666666666666666,1.0,0.021232141232141233,0.020036036036036035,True,False,5,4,4.800000000000001,2.3333333333333335,4.800000000000001,2.4000000000000004,4.800000000000001,2.0,0.6666666666666666,2.4000000000000004,1.2000000000000002,2.4000000000000004
2021-11-12,Uruguay,Argentina,15.0,6.0,0,1,1,9.0,3.0,0.0,1.0588235294117647,1.2,1.1176470588235294,1.8,29.41176470588235,32.2,0.42000000000007276,10.789999999999964,1.7222222222222223,2.0,0.5,0.2,35.388888888888886,38.0,102.30999999999995,10.879999999999882,1.411764705882353,1.4,0.057618252021121905,0.030726164079822614,2.3333333333333335,2.6,0.14026362704173836,0.10660278745644598,True,False,17,16,9.529411764705882,4.5,10.799999999999999,1.8,12.705882352941178,21.0,15.5,10.058823529411764,18.0,16.2
2021-11-16,Canada,Mexico,48.0,9.0,2,1,0,39.0,-3.0,0.0,1.5,1.4,0.6666666666666666,0.8,40.333333333333336,38.4,91.77999999999997,91.77999999999997,1.4444444444444444,1.4,0.7777777777777778,1.2,58.0,54.8,40.92000000000007,14.63000000000011,1.8333333333333333,1.6,0.049807429563162364,0.047768915475794836,2.0,1.6,0.035846872905696436,0.03226063496651732,True,False,8,5,58.5,30.333333333333332,54.599999999999994,46.8,71.5,78.0,56.333333333333336,26.0,54.599999999999994,31.200000000000003
2021-11-16,Bolivia,Uruguay,78.0,15.0,3,0,0,63.0,-5.0,3.0,1.105263157894737,1.0,2.210526315789474,1.8,24.57894736842105,27.6,-14.25,23.809999999999945,1.0,0.4,1.1111111111111112,1.6,28.11111111111111,17.0,-19.329999999999927,-8.960000000000036,0.631578947368421,1.2,0.025075847513520644,0.045714285714285714,1.3333333333333333,0.8,0.054417238019948466,0.023409090909090907,True,False,17,18,69.63157894736842,70.0,63.0,100.80000000000001,39.78947368421053,84.0,63.0,139.26315789473685,25.200000000000003,113.4
2021-11-16,Venezuela,Peru,50.0,24.0,1,2,1,26.0,1.0,3.0,0.5882352941176471,0.8,1.7058823529411764,2.0,26.529411764705884,33.0,-85.49000000000001,-31.789999999999964,1.15,1.0,1.65,0.8,26.75,38.4,-9.940000000000055,-9.100000000000136,0.5294117647058824,0.6,0.025341682249040084,0.011538461538461539,1.1,1.2,0.03749312623389736,0.033779264214046825,True,False,19,16,15.294117647058824,42.9,20.8,20.8,13.764705882352942,28.6,29.9,44.35294117647059,26.0,52.0
2021-11-16,Colombia,Paraguay,16.0,38.0,0,0,2,-22.0,0.0,3.0,1.15,0.6,1.2,0.4,25.2,17.6,-3.240000000000009,1.0899999999999181,0.9444444444444444,0.4,1.3333333333333333,1.6,29.61111111111111,34.6,0.2799999999999727,-22.210000000000036,1.25,1.2,0.08235781122408448,0.15051282051282053,1.0555555555555556,0.8,0.05302922381462613,0.048333333333333325,True,False,17,19,-25.299999999999997,-29.333333333333332,-13.2,-35.2,-27.5,-23.22222222222222,-20.77777777777778,-26.4,-8.8,-8.8
2021-11-16,Argentina,Brazil,6.0,2.0,0,0,2,4.0,0.0,0.0,1.6842105263157894,1.6,0.47368421052631576,0.0,34.31578947368421,33.0,115.78999999999996,24.3599999999999,2.0526315789473686,2.0,0.3684210526315789,0.4,28.105263157894736,23.0,108.3599999999999,22.689999999999827,2.3684210526315788,2.6,0.14340764667112055,0.131602787456446,2.6315789473684212,2.6,0.12636678900680512,0.13951762523191094,True,False,18,18,6.7368421052631575,1.4736842105263157,6.4,1.6,9.473684210526315,10.526315789473685,8.210526315789474,1.894736842105263,8.0,0.0
2021-11-16,Chile,Ecuador,21.0,55.0,0,2,1,-34.0,-2.0,3.0,1.0526315789473684,1.4,1.0526315789473684,1.0,30.894736842105264,31.6,-32.74000000000001,-11.549999999999955,1.55,1.6,1.25,0.8,28.45,41.4,48.930000000000064,1.8400000000001455,1.263157894736842,1.8,0.04829139330620382,0.04517722878625134,1.45,2.0,0.09562700366739943,0.09839558232931726,True,False,19,18,-35.78947368421053,-42.5,-47.599999999999994,-27.200000000000003,-42.94736842105263,-49.3,-52.7,-35.78947368421053,-54.400000000000006,-34.0
2021-12-08,Mexico,Chile,14.0,24.0,2,2,2,-10.0,5.0,3.0,1.4,1.2,0.9,1.4,57.0,54.4,40.92000000000007,14.63000000000011,1.0,1.2,1.1,0.8,32.1,39.6,-32.74000000000001,9.730000000000018,1.8,1.0,0.032262185615126796,0.020260634966517317,1.2,1.8,0.04587682364089363,0.04517722878625134,False,True,19,9,-14.0,-11.0,-12.0,-8.0,-18.0,-12.0,-10.0,-9.0,-12.0,-14.0
2022-01-16,Peru,Panama,22.0,63.0,1,1,2,-41.0,0.0,0.0,1.1904761904761905,1.4,1.619047619047619,0.6,27.857142857142858,48.0,-9.940000000000055,-14.720000000000027,1.0,1.0,1.1428571428571428,1.6,36.714285714285715,33.0,53.76999999999998,36.799999999999955,1.1904761904761905,1.8,0.038564882127521294,0.04577926421404682,1.5714285714285714,1.0,0.0463247380638685,0.03876767676767677,False,True,6,20,-48.80952380952381,-46.857142857142854,-57.4,-65.60000000000001,-48.80952380952381,-64.42857142857143,-41.0,-66.38095238095238,-41.0,-24.599999999999998
2022-01-20,Peru,Jamaica,22.0,57.0,3,0,0,-35.0,0.0,0.0,1.1818181818181819,1.2,1.5909090909090908,0.8,29.454545454545453,56.0,7.150000000000091,2.3700000000001182,0.4,0.4,1.4,1.4,45.6,45.6,-30.25999999999999,-30.25999999999999,1.1818181818181819,1.4,0.03753343366140741,0.022866910866910867,0.4,0.4,0.008467023172905526,0.008467023172905526,False,True,4,21,-41.36363636363637,-49.0,-42.0,-49.0,-41.36363636363637,-14.0,-14.0,-55.68181818181818,-14.0,-28.0
2022-01-27,Jamaica,Mexico,57.0,14.0,1,2,1,43.0,0.0,0.0,0.3333333333333333,0.4,1.6666666666666667,1.8,41.666666666666664,40.0,-20.519999999999982,-10.929999999999836,1.4545454545454546,1.4,1.0,1.8,54.0,50.4,6.759999999999991,-19.529999999999973,0.3333333333333333,0.4,0.007055852644087938,0.008467023172905526,1.7272727272727273,0.6,0.033117138437994055,0.014957604663487018,True,False,10,5,14.333333333333332,43.0,17.2,77.4,14.333333333333332,74.27272727272728,62.54545454545455,71.66666666666667,60.199999999999996,77.4
2022-01-27,Costa Rica,Panama,49.0,63.0,1,0,0,-14.0,0.0,0.0,0.2,0.2,0.8,1.0,47.8,50.2,0.6099999999999,16.20999999999981,1.0,1.2,1.125,1.2,34.875,35.2,74.33999999999992,44.49000000000001,0.6,0.4,0.019108927108927108,0.006702702702702704,1.5,1.2,0.04621596398770312,0.047858585858585864,True,False,7,6,-2.8000000000000003,-15.75,-2.8000000000000003,-16.8,-8.4,-21.0,-14.0,-11.200000000000001,-16.8,-14.0
2022-01-27,Ecuador,Brazil,46.0,2.0,1,1,2,44.0,0.0,0.0,1.5714285714285714,1.4,1.1904761904761905,0.8,28.095238095238095,29.0,48.930000000000064,1.8400000000001455,1.95,1.6,0.35,0.4,27.0,19.8,108.3599999999999,8.629999999999882,1.5238095238095237,2.0,0.09787605791453007,0.11973809523809523,2.55,2.2,0.1283817828897982,0.14557823129251699,True,False,19,20,69.14285714285714,15.399999999999999,61.599999999999994,17.6,67.04761904761904,112.19999999999999,85.8,52.38095238095238,70.4,35.2
2022-01-27,Paraguay,Uruguay,43.0,17.0,0,1,1,26.0,0.0,0.0,0.8947368421052632,0.0,1.263157894736842,1.4,28.894736842105264,29.8,0.2799999999999727,-23.029999999999973,0.9473684210526315,0.2,1.2105263157894737,2.2,30.736842105263158,21.6,-19.329999999999927,-19.75,1.0526315789473684,0.4,0.0535276857191195,0.04583333333333333,1.263157894736842,0.2,0.05155317286100381,0.0125,True,False,18,18,23.263157894736842,31.473684210526315,0.0,57.2,27.36842105263158,32.84210526315789,24.63157894736842,32.84210526315789,5.2,36.4
2022-01-27,Chile,Argentina,24.0,5.0,1,2,1,19.0,0.0,0.0,1.0476190476190477,1.6,1.1428571428571428,0.8,31.238095238095237,38.2,-37.67000000000007,4.7999999999999545,1.6,1.0,0.45,0.0,32.7,17.0,115.78999999999996,13.480000000000018,1.1904761904761905,2.0,0.04709357353554495,0.059462943071965625,2.3,2.2,0.16123726433756452,0.22428571428571425,True,False,19,20,19.904761904761905,8.55,30.400000000000002,0.0,22.61904761904762,43.699999999999996,30.400000000000002,21.71428571428571,19.0,15.200000000000001
2022-01-28,Colombia,Peru,16.0,22.0,0,1,1,-6.0,0.0,0.0,1.0952380952380953,0.0,1.1428571428571428,0.2,25.80952380952381,21.2,-3.240000000000009,0.35999999999989996,1.2608695652173914,1.8,1.5217391304347827,0.6,30.652173913043477,50.8,7.150000000000091,2.3700000000001182,1.2380952380952381,0.8,0.07968914352168446,0.12577597840755736,1.2608695652173914,2.0,0.03818987476079702,0.03339322665638455,True,False,22,20,-6.571428571428572,-9.130434782608695,-0.0,-3.5999999999999996,-7.428571428571429,-7.565217391304348,-7.565217391304348,-6.857142857142857,-10.8,-1.2000000000000002
2022-01-28,Venezuela,Bolivia,59.0,77.0,4,1,0,-18.0,0.0,0.0,0.6111111111111112,0.8,1.7222222222222223,2.0,26.38888888888889,31.2,-85.49000000000001,-2.630000000000109,1.2,1.6,2.1,1.2,24.1,29.4,-14.25,26.09999999999991,0.5,0.6,0.023933811012982302,0.011538461538461539,0.75,1.8,0.033822055137844614,0.08571428571428572,True,False,19,17,-11.0,-37.800000000000004,-14.4,-21.599999999999998,-9.0,-13.5,-21.599999999999998,-31.0,-28.8,-36.0
2022-01-30,Mexico,Costa Rica,14.0,49.0,0,0,2,-35.0,0.0,0.0,1.5,1.6,1.0,1.8,54.25,47.0,6.2999999999999545,-27.8900000000001,0.2727272727272727,0.4,0.7272727272727273,0.6,49.18181818181818,48.8,-1.5699999999999363,-12.3599999999999,1.8333333333333333,1.0,0.03474334181377526,0.022781217750257994,0.8181818181818182,1.0,0.021700756246210793,0.016226512226512228,True,False,7,11,-52.5,-25.454545454545457,-56.0,-21.0,-64.16666666666666,-28.636363636363637,-9.545454545454545,-35.0,-14.0,-63.0
2022-01-30,Panama,Jamaica,63.0,57.0,3,2,0,6.0,0.0,0.0,0.8888888888888888,1.2,1.1111111111111112,1.4,36.44444444444444,36.2,74.33999999999992,44.49000000000001,0.42857142857142855,0.4,1.7142857142857142,1.8,37.714285714285715,41.0,-20.519999999999982,-10.929999999999836,1.3333333333333333,1.0,0.04108085687795833,0.04331313131313132,0.2857142857142857,0.4,0.006047873694932518,0.008467023172905526,True,False,6,8,5.333333333333333,10.285714285714285,7.199999999999999,10.8,8.0,1.7142857142857142,2.571428571428571,6.666666666666667,2.4000000000000004,8.399999999999999
2022-02-01,Bolivia,Chile,77.0,24.0,2,3,1,53.0,0.0,0.0,1.1904761904761905,1.8,2.1904761904761907,1.4,25.761904761904763,30.8,0.21000000000003638,40.559999999999945,1.0454545454545454,1.4,1.1818181818181819,1.2,30.045454545454547,32.2,-35.57999999999993,6.8900000000001,0.7142857142857143,1.8,0.03221148108366153,0.08571428571428572,1.1363636363636365,1.4,0.044952956556656536,0.042320085929108485,True,False,21,20,63.095238095238095,62.63636363636364,95.4,63.599999999999994,37.85714285714286,60.227272727272734,55.40909090909091,116.0952380952381,74.19999999999999,74.19999999999999
2022-02-01,Uruguay,Venezuela,17.0,59.0,4,1,0,-42.0,0.0,0.0,0.95,0.4,1.15,2.2,31.35,27.0,-48.33999999999992,-48.75999999999999,0.7894736842105263,1.4,1.6842105263157894,1.6,29.05263157894737,46.2,-107.8599999999999,-25.0,1.35,0.6,0.052463886310976884,0.013953488372093023,0.631578947368421,1.2,0.02472471774709055,0.01933066933066933,True,False,18,19,-39.9,-70.73684210526315,-16.8,-67.2,-56.7,-26.52631578947368,-33.1578947368421,-48.3,-58.8,-92.4
2022-02-01,Argentina,Colombia,5.0,16.0,1,0,0,-11.0,0.0,0.0,1.619047619047619,1.4,0.47619047619047616,0.2,32.285714285714285,14.8,127.50999999999999,25.200000000000045,1.0454545454545454,0.0,1.1363636363636365,0.4,25.636363636363637,23.2,-14.849999999999909,-11.25,2.3333333333333335,2.6,0.15951168032149002,0.24357142857142855,1.1818181818181819,0.6,0.07606690972524426,0.1091093117408907,True,False,21,20,-17.80952380952381,-12.500000000000002,-15.399999999999999,-4.4,-25.666666666666668,-13.0,-11.5,-5.238095238095238,-0.0,-2.2
2022-02-01,Peru,Ecuador,22.0,46.0,1,1,2,-24.0,0.0,0.0,1.25,2.0,1.4583333333333333,0.4,30.041666666666668,52.8,7.150000000000091,17.090000000000146,1.5454545454545454,1.4,1.1818181818181819,0.6,26.90909090909091,19.6,80.26999999999998,33.180000000000064,1.3333333333333333,2.6,0.04441112997909715,0.07089322665638456,1.5,2.2,0.11615441891841508,0.21973809523809523,True,False,21,23,-30.0,-28.363636363636367,-48.0,-14.399999999999999,-32.0,-36.0,-37.09090909090909,-35.0,-33.599999999999994,-9.600000000000001
2022-02-01,Brazil,Paraguay,2.0,43.0,4,0,0,-41.0,0.0,0.0,1.9047619047619047,1.2,0.38095238095238093,0.4,27.904761904761905,19.2,114.34999999999991,14.61999999999989,0.85,0.0,1.25,1.6,28.3,32.0,-6.480000000000018,-29.789999999999964,2.4761904761904763,1.8,0.12330356134432127,0.13768115942028986,1.0,0.2,0.05085130143316352,0.0125,True,False,19,20,-78.09523809523809,-51.25,-49.199999999999996,-65.60000000000001,-101.52380952380953,-41.0,-34.85,-15.619047619047619,-0.0,-16.400000000000002
2022-02-02,Jamaica,Costa Rica,57.0,49.0,0,1,1,8.0,0.0,0.0,0.625,0.8,1.875,1.8,40.875,38.8,-20.519999999999982,-10.929999999999836,0.25,0.4,0.6666666666666666,0.6,46.25,36.8,-1.5699999999999363,-12.3599999999999,0.25,0.4,0.005291889483065954,0.008467023172905526,0.8333333333333334,1.0,0.025844740844740848,0.027809523809523805,True,False,8,7,5.0,5.333333333333333,6.4,4.8,2.0,6.666666666666667,2.0,15.0,3.2,14.4
2022-02-02,Mexico,Panama,14.0,63.0,1,0,0,-49.0,0.0,0.0,1.3846153846153846,1.4,0.9230769230769231,1.6,53.84615384615385,46.6,6.2999999999999545,-34.62000000000012,1.1,1.2,1.2,1.8,38.5,37.6,74.33999999999992,44.49000000000001,1.7692307692307692,1.0,0.03364063577158532,0.02294128177586824,1.5,1.0,0.042235929084899336,0.041839447102604996,True,False,9,12,-67.84615384615384,-58.8,-68.6,-88.2,-86.6923076923077,-73.5,-53.900000000000006,-45.23076923076923,-58.8,-78.4
2022-03-24,Costa Rica,Canada,42.0,33.0,1,0,0,9.0,-7.0,-7.0,0.3076923076923077,0.6,0.6153846153846154,0.4,47.07692307692308,46.4,-1.5699999999999363,-12.3599999999999,1.5714285714285714,1.6,0.7142857142857143,0.6,35.857142857142854,38.0,91.77999999999997,16.1099999999999,1.0,1.6,0.027905266852635273,0.03833583959899749,2.0,2.2,0.09031113010175822,0.1144355821424615,True,False,6,9,2.769230769230769,6.428571428571429,5.3999999999999995,5.3999999999999995,9.0,18.0,14.142857142857142,5.538461538461538,14.4,3.6
2022-03-24,Colombia,Bolivia,19.0,76.0,3,0,0,-57.0,3.0,-1.0,1.0,0.0,1.1304347826086956,0.6,24.73913043478261,23.8,-14.849999999999909,-11.25,1.2272727272727273,2.0,2.227272727272727,2.0,25.681818181818183,31.4,0.21000000000003638,40.559999999999945,1.1304347826086956,0.4,0.07275965278066841,0.009109311740890687,0.6818181818181818,1.2,0.030747322852586013,0.05714285714285714,True,False,21,22,-57.0,-126.95454545454544,-0.0,-114.0,-64.43478260869564,-38.86363636363636,-69.95454545454545,-64.43478260869564,-114.0,-34.199999999999996
2022-03-24,Brazil,Chile,2.0,26.0,4,0,0,-24.0,0.0,2.0,2.0,2.0,0.36363636363636365,0.4,28.59090909090909,24.6,114.34999999999991,14.61999999999989,1.1304347826086956,1.4,1.2173913043478262,1.6,32.08695652173913,37.8,-35.57999999999993,-2.839999999999918,2.5,2.2,0.12087010136778234,0.13913464779238288,1.2173913043478262,1.4,0.04469243840032535,0.037867395762132605,True,False,22,21,-48.0,-29.217391304347828,-48.0,-38.400000000000006,-60.0,-29.217391304347828,-27.130434782608695,-8.727272727272727,-33.599999999999994,-9.600000000000001
2022-03-24,Paraguay,Ecuador,50.0,44.0,3,1,0,6.0,7.0,-2.0,0.8095238095238095,0.0,1.380952380952381,2.0,27.047619047619047,27.8,-6.480000000000018,-29.789999999999964,1.5217391304347827,1.6,1.173913043478261,0.8,26.695652173913043,20.8,80.26999999999998,31.339999999999918,0.9523809523809523,0.2,0.048429810888727165,0.0125,1.4782608695652173,2.2,0.1130805113765077,0.21632900432900432,True,False,22,20,4.857142857142858,7.043478260869566,0.0,4.800000000000001,5.7142857142857135,8.869565217391305,9.130434782608695,8.285714285714285,9.600000000000001,12.0
2022-03-24,Uruguay,Peru,16.0,22.0,1,0,0,-6.0,-1.0,0.0,1.0952380952380953,1.2,1.1428571428571428,1.8,32.666666666666664,37.6,-48.33999999999992,-48.75999999999999,1.24,1.6,1.44,0.6,30.68,46.4,7.150000000000091,17.090000000000146,1.4285714285714286,1.2,0.052386913516507434,0.02412297989751675,1.32,2.2,0.04350424999732455,0.06754874505103338,True,False,24,20,-6.571428571428572,-8.64,-7.199999999999999,-3.5999999999999996,-8.571428571428571,-7.92,-7.4399999999999995,-6.857142857142857,-9.600000000000001,-10.8
2022-03-25,Argentina,Venezuela,4.0,58.0,3,0,0,-54.0,-1.0,-1.0,1.5909090909090908,1.0,0.45454545454545453,0.2,31.545454545454547,15.6,127.50999999999999,25.200000000000045,0.8,1.2,1.8,2.2,28.45,39.2,-107.8599999999999,-25.0,2.3636363636363638,2.6,0.16078387667051322,0.23107142857142854,0.6,0.6,0.02348848185973602,0.007792207792207792,True,False,19,21,-85.9090909090909,-97.2,-54.0,-118.80000000000001,-127.63636363636364,-32.4,-43.2,-24.545454545454543,-64.8,-10.8
2022-03-27,Canada,Jamaica,33.0,62.0,4,0,0,-29.0,-7.0,5.0,1.375,1.4,0.75,0.6,36.625,44.6,157.26,81.58999999999992,0.5555555555555556,0.6,1.7777777777777777,1.8,41.77777777777778,39.8,-20.519999999999982,9.740000000000009,1.75,2.0,0.07902223883903844,0.09221335992023928,0.2222222222222222,0.2,0.0047039017627252926,0.00392156862745098,True,False,8,7,-39.875,-51.55555555555555,-40.599999999999994,-52.2,-50.75,-6.444444444444444,-16.11111111111111,-21.75,-17.4,-17.4
2022-03-29,Ecuador,Argentina,44.0,4.0,1,1,2,40.0,-2.0,-1.0,1.5,1.2,1.25,1.0,27.666666666666668,29.0,90.63000000000011,41.700000000000045,1.6521739130434783,1.4,0.43478260869565216,0.2,32.69565217391305,23.0,143.99,28.200000000000045,1.4166666666666667,1.6,0.10836882340248655,0.14966233766233766,2.391304347826087,2.6,0.15604214889923151,0.21284482758620688,True,False,22,23,60.0,17.391304347826086,48.0,8.0,56.66666666666667,95.65217391304347,66.08695652173913,50.0,56.0,40.0
2022-03-29,Peru,Paraguay,22.0,50.0,2,0,0,-28.0,0.0,7.0,1.1923076923076923,1.2,1.4230769230769231,0.6,30.115384615384617,39.6,19.450000000000045,12.299999999999955,0.9090909090909091,0.6,1.3636363636363635,1.4,27.818181818181817,20.0,-20.470000000000027,-20.75,1.2692307692307692,1.6,0.04183100961281208,0.055548745051033376,1.0454545454545454,0.8,0.04932762940204948,0.026136363636363635,True,False,21,25,-33.38461538461539,-38.18181818181818,-33.6,-39.199999999999996,-35.53846153846153,-29.272727272727273,-25.454545454545453,-39.84615384615385,-16.8,-16.8
2022-03-29,Bolivia,Brazil,76.0,2.0,0,4,1,74.0,-1.0,0.0,1.173913043478261,1.2,2.260869565217391,2.6,25.391304347826086,28.2,-15.88000000000011,-1.6300000000001091,2.0869565217391304,2.0,0.34782608695652173,0.2,28.47826086956522,27.4,111.42000000000007,3.060000000000173,0.6521739130434783,0.6,0.02941048272856053,0.04,2.5217391304347827,2.2,0.12063160197720989,0.11221157086930596,True,False,22,22,86.86956521739131,25.73913043478261,88.8,14.8,48.26086956521739,186.6086956521739,154.43478260869566,167.30434782608694,148.0,192.4
2022-03-29,Venezuela,Colombia,58.0,19.0,0,1,1,39.0,-1.0,3.0,0.7619047619047619,1.2,1.8571428571428572,2.2,27.285714285714285,35.4,-105.54999999999995,-20.059999999999945,1.0833333333333333,0.6,1.0833333333333333,0.6,26.875,28.6,-36.1099999999999,-32.86999999999989,0.5714285714285714,0.6,0.022369982723558116,0.007792207792207792,1.2083333333333333,0.8,0.07137273742357916,0.013157894736842105,True,False,23,20,29.71428571428571,42.25,46.8,23.4,22.285714285714285,47.125,42.25,72.42857142857143,23.4,85.80000000000001
2022-03-29,Chile,Uruguay,26.0,16.0,0,2,1,10.0,2.0,-1.0,1.0833333333333333,1.2,1.3333333333333333,2.4,30.833333333333332,30.6,-35.83999999999992,-3.099999999999909,1.0909090909090908,1.2,1.0909090909090908,1.0,32.18181818181818,41.6,-30.950000000000045,-11.620000000000118,1.1666666666666667,0.8,0.04283025346697846,0.02207792207792208,1.5,1.8,0.056204037282286026,0.05139570717024402,True,False,21,23,10.833333333333332,10.909090909090908,12.0,10.0,11.666666666666668,15.0,10.909090909090908,13.333333333333332,12.0,24.0
2022-03-30,Panama,Canada,63.0,33.0,1,0,0,30.0,0.0,-7.0,1.0,1.0,1.1818181818181819,1.8,36.27272727272727,38.6,74.33999999999992,20.569999999999936,1.6666666666666667,2.2,0.6666666666666666,0.6,39.44444444444444,45.2,157.26,81.58999999999992,1.3636363636363635,0.8,0.03839629916809031,0.019617224880382776,1.8888888888888888,2.4,0.07561833416516678,0.09850094876660341,True,False,8,10,30.0,20.0,30.0,18.0,40.90909090909091,56.666666666666664,50.0,35.45454545454545,66.0,54.0
2022-06-02,Panama,Costa Rica,61.0,31.0,2,0,0,30.0,-2.0,-11.0,1.0,1.0,1.0833333333333333,1.0,36.0,35.0,70.55999999999995,-3.7799999999999727,0.35714285714285715,0.6,0.5714285714285714,0.2,46.07142857142857,43.0,25.059999999999945,24.450000000000045,1.5,1.4,0.04277236514650703,0.03779904306220096,1.1428571428571428,2.0,0.03240553999952496,0.05251765778081567,True,False,10,11,30.0,17.142857142857142,30.0,6.0,45.0,34.285714285714285,10.714285714285715,32.5,18.0,30.0
2022-06-02,Mexico,Uruguay,9.0,13.0,0,3,1,-4.0,-3.0,-3.0,1.3571428571428572,1.2,0.8571428571428571,1.0,54.5,48.2,6.2999999999999545,-34.62000000000012,1.1304347826086956,1.6,1.0434782608695652,0.8,31.91304347826087,45.6,-30.950000000000045,-11.620000000000118,1.8571428571428572,1.6,0.03463909376068977,0.03246509129967776,1.565217391304348,2.4,0.05877710589543078,0.0744726302471671,False,True,22,13,-5.428571428571429,-4.173913043478261,-4.8,-3.2,-7.428571428571429,-6.260869565217392,-4.521739130434782,-3.4285714285714284,-6.4,-4.0
